is_retweet,retweet_retweet_count,retweet_screen_name,retweet_text,text
0,,,,"@iFOXYBOT Entonces se cancela la boda?
— saca un vestido blanco —
Pero si ya tenía listo tu vestido."
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
1,10,StateHouseKenya,"2/3 Describing the incident as disheartening, the President said that he had on Monday evening instructed the country's security apparatus to clamp down on rogue boda boda cyclists and ensure perpetrators of the heinous act are brought to book.  #IWD2022 https://t.co/PO2eA1SXml","RT @StateHouseKenya: 2/3 Describing the incident as disheartening, the President said that he had on Monday evening instructed the country'…"
1,3,MashMMXIV,"@aomenya When industries shut down,people result in any activity that put food on the table faster and easily.Boda Boda business is a sign of deep economic breakdown.","RT @MashMMXIV: @aomenya When industries shut down,people result in any activity that put food on the table faster and easily.Boda Boda busi…"
1,209,kalu_lepariyo,"While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also condemn and call for restoration of peace in Baringo. Our people are butchered daily by bandits and no one seems to care. https://t.co/HUV5SpRPws","RT @kalu_lepariyo: While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also…"
0,,,,"@nyakeruw Wait till these boda boda gangs become armed militia, that's when you will realise this isn't about gender."
1,951,mwalimu_dida,"Before being sold a Boda Boda bike, get
1. A driving license.
2. Certificate of good conduct.
3. Boda Boda SACCO membership.

Every bike must be;
1. Geotagged
2. Insured
3. Bear SACCO name and rider SACCO number.

A biker must display a passport pic with name in a tag.

REFORMS!","RT @mwalimu_dida: Before being sold a Boda Boda bike, get
1. A driving license.
2. Certificate of good conduct.
3. Boda Boda SACCO membersh…"
1,201,yvonnebuluma,Another reminder;it is all sane human beings  against rough nduthi riders. We don't  have to play this card everytime  an issue happens. We have men who are against  it. Men who have also been harassed  by rouge  boda guys https://t.co/hJ1OAylXfv,RT @yvonnebuluma: Another reminder;it is all sane human beings  against rough nduthi riders. We don't  have to play this card everytime  an…
1,2,suhayllo,"the boda 2 police station back 2 road pipeline is a lucrative plot &amp; the state knows this. they impound bodas, extort thousands from the riders &amp; then back on the street. this doesn’t combat any issues raised, it enables the supremacy (boda) gangs assume as a position of power.","RT @suhayllo: the boda 2 police station back 2 road pipeline is a lucrative plot &amp; the state knows this. they impound bodas, extort thousan…"
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
0,,,,I tweeted something about how Careless Boda boda operators use the road causing https://t.co/SjfFPeqCts day crackdown can't solve the problems caused by this Guy's .
1,15,WanchopeMr,Boda fett https://t.co/EDFoU63wI1,RT @WanchopeMr: Boda fett https://t.co/EDFoU63wI1
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
0,,,,The politician who will get all boda boda organized and re-registered may just be the king of the trot!
1,3,SuzannaOwiyo,"YES. This sector needs URGENT REFORMS !!!
I join fellow men &amp; women in condemning the ugly Boda Boda incident on forest road. How far do we need to go to protect our women/girls! Total Impunity. Very disgusting &amp; uncouth. The perpetrators of this atrocity must be brought to book. https://t.co/QG0qRPD8DS","RT @SuzannaOwiyo: YES. This sector needs URGENT REFORMS !!!
I join fellow men &amp; women in condemning the ugly Boda Boda incident on forest r…"
1,4,Ma3Route,"13:22 And so now every boda or motorcycle on sight is presumed on the wrong, and a possible participant of that forest road ordeal? just hype and PR. via @nathanrobe","RT @Ma3Route: 13:22 And so now every boda or motorcycle on sight is presumed on the wrong, and a possible participant of that forest road o…"
1,1,nathanrobe,"@OzymandiasChim @Ma3Route We did not demand all boda riders and their motorcycles be arrested and confiscated. Why punish the innocent? We demanded the arrest of the CRIMINALS who were involved in the forest road ordeal, we even shared their photos.
The cops must exercise more intelligence than the D-.",RT @nathanrobe: @OzymandiasChim @Ma3Route We did not demand all boda riders and their motorcycles be arrested and confiscated. Why punish t…
1,2,its_nyamboki,"I thank God for the other gender. Until a woman becomes a victim the issues will never be addressed. Today we are dealing with boda boda thugs just because a woman was the victim, hallelujah long live women. 

#RutoTheTourist 
Maralal
Charles Keter",RT @its_nyamboki: I thank God for the other gender. Until a woman becomes a victim the issues will never be addressed. Today we are dealing…
1,75,citizentvkenya,I have ordered a crackdown on all boda boda operators starting in Nairobi and moving across the country -President Kenyatta https://t.co/c2ANNffLiy,RT @citizentvkenya: I have ordered a crackdown on all boda boda operators starting in Nairobi and moving across the country -President Keny…
1,1,Robin55584768,"Yes, the boda boda sector has created employment to many people lakini we can't use that as an excuse ya kukua mjinga. Those guys wanakupata kwa rodi they'll still honk at you na anaona you've got no where to go. Heri uingie kwa mtaro lakini yeye apite.","RT @Robin55584768: Yes, the boda boda sector has created employment to many people lakini we can't use that as an excuse ya kukua mjinga. T…"
1,118,johnallannamu,Arresting and charging the boda boda riders involved in that horrifying incident is important and should happen. Harder but necessary will be to go deeper &amp; start to eliminate the culture that normalized mens preying on and brutalizing women. Both the barons and boda guys do this,RT @johnallannamu: Arresting and charging the boda boda riders involved in that horrifying incident is important and should happen. Harder…
1,776,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
1,500,SokoAnalyst,"A month ago, a boda hit pedestrians and rammed into me as he was escaping. I stopped as he had hit me so hard, his bike broke into three, he broke my rim, removed my bumper &amp; flew to hit the next moving car. He was hurt badly. I panicked. I came out of my car. 

#ThreadOnBodas","RT @SokoAnalyst: A month ago, a boda hit pedestrians and rammed into me as he was escaping. I stopped as he had hit me so hard, his bike br…"
1,329,ntvkenya,President Uhuru orders crackdown on boda boda operators following Forest Road incident. https://t.co/KpbghTMICv,RT @ntvkenya: President Uhuru orders crackdown on boda boda operators following Forest Road incident. https://t.co/KpbghTMICv
1,776,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
0,,,,"@MigunaMiguna Boba Boda transport is too expensive in Kenya. 
We'd be better off with a light rail system. A distance where a boda charges Ksh 200 would cost ksh 50 or less."
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
0,,,,"@gabrieloguda Strict road measures should be put in place to target unqualified drivers(Matatu,personal and boda boda), if we manage to sanitize our roads to be paved with discipline then am sure hizi cases hatutakuwa nazo anymore, we just should look beyond rogue bodaboda operators."
1,161,KoomeGitobu,"In Kigali all bodabodas are under specific groups (I could only identify 2 or 3). Each group wears specific colors. Red helmet, red reflector. Boda plate number &amp; rider’s reg number clearly printed on both. 

That could be one way to regulate local riders.",RT @KoomeGitobu: In Kigali all bodabodas are under specific groups (I could only identify 2 or 3). Each group wears specific colors. Red he…
1,264,gabrieloguda,"Boda Bodas are being fined 35,000 each for riding on pavements and for causing obstruction. Already 200 processed at Milimani Law Courts just today. These guys will be forced to self-regulate or be run out of business.","RT @gabrieloguda: Boda Bodas are being fined 35,000 each for riding on pavements and for causing obstruction. Already 200 processed at Mili…"
1,19,NahashonKimemia,"Will registering boda boda riders afresh solve the boda boda menace esp now that we are in an election year? Will arresting hundreds of boda boda operators in Nairobi CBD solve the issue? We, as Africans, have stupid responses to serious problems. Shida yetu huwa nini? 🤔",RT @NahashonKimemia: Will registering boda boda riders afresh solve the boda boda menace esp now that we are in an election year? Will arre…
1,40,WaMinji,"Yaani Dp Ruto said ""things are not that bad as youve described in Kenya"" 😳😳😳. WTF huyu ndio anataka president.  

Forest Road Boda KCPE Martha Karua Sudi BodaBoda  Dp Ruto https://t.co/rhl0tGh9He","RT @WaMinji: Yaani Dp Ruto said ""things are not that bad as youve described in Kenya"" 😳😳😳. WTF huyu ndio anataka president.  

Forest Road…"
1,303,drusila_livia,"¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era lícito?

Exacto, hoy por el #8M  vamos a hablar de las mujeres en la antigua Roma
[⬇️Dentro Hilo⬇️] https://t.co/G1NQ59S5sw","RT @drusila_livia: ¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era líci…"
1,1,sassodan,@JKNjenga It's too little too late to ban or regulate boda boda riders. This policies work well on the onset...,RT @sassodan: @JKNjenga It's too little too late to ban or regulate boda boda riders. This policies work well on the onset...
1,5,WanjikuHSC,Warning to Boda Boda gang there will be armed plain clothe detectives in normal private cars in hot spot areas usishtuke ukikula copper. Be smart before you attack anyone's car moving on as we head to 2022 elections. Matiangi is out to make a name on this Nduthi gang thing.,RT @WanjikuHSC: Warning to Boda Boda gang there will be armed plain clothe detectives in normal private cars in hot spot areas usishtuke uk…
